,P ms^-1,dP/P,A,P cms^-1
38,-2.3021170882526885e-09,-0.2999881914332881,2672.5636586507158,-2.3021170882526886e-07
39,-5.365492720418833e-09,-0.13204431359182467,1506.3761586507171,-5.365492720418833e-07
40,9.153236398519829e-10,0.37403703667487637,2678.6772003173824,9.15323639851983e-08
41,1.339649551260292e-09,0.990653571222055,1790.9324086507172,1.339649551260292e-07
42,-3.686006688977807e-10,-3.1959922213057337,2194.4454294840502,-3.686006688977807e-08
43,1.5807503652663545e-08,0.020373956532281506,3722.646471150714,1.5807503652663544e-06
44,-2.8448547284520973e-09,-0.12935827601138936,2296.0214711507165,-2.844854728452097e-07
45,-2.1359278397590274e-09,-0.3137082470363817,3199.3126169840484,-2.1359278397590274e-07
46,-3.075964236395143e-09,-0.22359521661797832,2081.2110544840502,-3.075964236395143e-07
47,1.403686003136681e-09,0.3294536824220044,1513.5397003173837,1.403686003136681e-07
48,-1.7047542489916282e-09,-0.2528089500736735,2267.76105448405,-1.7047542489916282e-07
49,-3.102446168177492e-10,-3.4779226042110984,2480.3381378173826,-3.102446168177492e-08
50,1.6919985767220092e-09,0.2771781963149582,2347.3053253173834,1.6919985767220092e-07
51,8.290922604443064e-10,0.4629336923133029,2349.00480448405,8.290922604443064e-08
52,-4.92482519108352e-10,-2.05321616634274,1293.3725128173835,-4.9248251910835204e-08
53,-6.954821693216752e-10,-0.4439881000785134,2377.09542948405,-6.954821693216753e-08
54,1.6531518106511396e-09,0.1445288769226483,3171.6652211507153,1.6531518106511395e-07
55,5.064021804101408e-09,0.1047634707173911,1390.976273091634,5.064021804101408e-07
56,-5.205699827676941e-10,-1.1638806487393007,1419.0023147583008,-5.205699827676941e-08
57,1.5750000528096716e-09,0.29005188147097033,1689.6080439249674,1.5750000528096717e-07
58,9.0882862136801e-09,0.042299817824888106,3032.5273147583007,9.0882862136801e-07
59,1.0706328310244506e-09,0.44352496797116814,1323.7054397583008,1.0706328310244507e-07
60,2.9225529081198604e-11,13.7807056644653,1731.5533564249674,2.9225529081198606e-09
61,2.9225529081198604e-11,13.7807056644653,1731.5533564249674,2.9225529081198606e-09
62,3.573377243139169e-09,0.15712771798922942,1013.4257522583008,3.573377243139169e-07
63,-8.298366154324913e-10,-0.7089420708731514,3197.305439758301,-8.298366154324913e-08
64,3.9540941868598245e-09,0.14725020689791832,1642.999710591634,3.9540941868598247e-07
65,2.3918838987264047e-09,0.29756591178889064,1873.612210591634,2.391883898726405e-07
66,-2.2837412037203687e-09,-0.665339252092634,1325.502835591634,-2.2837412037203687e-07
67,-1.1859282455435214e-08,-0.045404360421597366,1763.5434605916341,-1.1859282455435214e-06
68,1.0391577597080384e-09,0.6331145216701772,3430.0361689249676,1.0391577597080384e-07
69,1.621913973611537e-10,2.508785883093133,1935.2502314249675,1.621913973611537e-08
70,8.271700209073912e-10,1.3399956366221304,2052.7924189249675,8.271700209073913e-08
71,-5.098545092157814e-09,-0.22893414237382,1686.7616897583007,-5.098545092157814e-07
72,-2.274772573177725e-09,-0.33399092591081664,3499.6783564249677,-2.2747725731777248e-07
73,-1.2423988738752619e-09,-0.8708134950162458,845.2054397583008,-1.242398873875262e-07
74,4.8093734479045996e-11,12.100091937679098,1283.245023091634,4.8093734479045995e-09
75,-1.2046271447678972e-10,-6.648799260558727,2859.047627258301,-1.2046271447678971e-08
76,7.17165209044576e-10,0.3531594302840899,2708.831866455078,7.17165209044576e-08
77,2.759916794340838e-09,0.3510439632011151,1696.8349914550781,2.759916794340838e-07
78,1.2959704284135332e-09,0.27526572422089784,1256.1188456217446,1.295970428413533e-07
79,1.3928886225597704e-09,0.2251099595572573,1266.9954081217445,1.3928886225597704e-07
80,-5.028259995458772e-10,-1.3361461817056783,3268.1355122884115,-5.028259995458772e-08
81,-4.937972473494167e-10,-1.5317390023873214,2066.3547831217447,-4.937972473494167e-08
82,1.2848200769438386e-09,0.16145246184874124,2028.5079081217448,1.2848200769438387e-07
83,2.0993010979280266e-09,0.2054647555610349,1601.049053955078,2.0993010979280267e-07
84,1.1179929555279507e-09,1.1400481637764395,1599.0151997884116,1.1179929555279507e-07
85,-2.101033124839767e-09,-0.26097837635421006,2091.930303955078,-2.101033124839767e-07
86,1.118513484605636e-09,0.8152908315804522,3460.7761372884115,1.1185134846056361e-07
87,1.372474346255884e-09,0.2510263512070178,2537.0511372884116,1.372474346255884e-07
88,3.212884843054323e-09,0.10534267092775346,3193.1271789550783,3.212884843054323e-07
89,2.623065085361919e-11,14.076392979632018,2905.796970621745,2.623065085361919e-09
90,-8.194087000717537e-10,-0.8885474270365596,2334.9631164550783,-8.194087000717537e-08
91,8.199075085461914e-11,8.448564320618386,3199.7829081217446,8.199075085461914e-09
92,2.7359163438642873e-10,2.3659460967164745,2269.1032206217446,2.7359163438642873e-08
93,3.064465003121256e-09,0.08157744065505196,2767.465720621745,3.064465003121256e-07
94,-2.5386122100404056e-09,-0.34624521912484085,2165.952178955078,-2.5386122100404057e-07
95,-5.537906065175903e-10,-2.762278987692499,1867.3235331217447,-5.537906065175903e-08
96,-1.5144531078087655e-09,-0.3010050845542139,1284.230303955078,-1.5144531078087655e-07
97,1.6249701478755397e-09,0.5365014880619824,2746.3792622884116,1.6249701478755398e-07
98,2.438301104100863e-09,0.1877743069602576,2208.250616455078,2.438301104100863e-07
99,-2.5204265425946434e-11,-12.644693165804902,1094.788116455078,-2.5204265425946435e-09
100,4.937089453071012e-10,0.5805776995975443,1487.997491455078,4.9370894530710126e-08
101,1.474410792369028e-09,0.2471145235397731,1008.903920491537,1.474410792369028e-07
102,2.3967836127507935e-09,0.24402637635479008,775.535170491537,2.3967836127507937e-07
103,-7.450936942007037e-09,-0.1877751538141071,2065.1945454915353,-7.450936942007037e-07
104,-2.2171875817703512e-09,-0.3773614372941718,2855.9268371582016,-2.2171875817703512e-07
105,1.9474595549462457e-09,0.4362141439706884,2056.847670491535,1.9474595549462456e-07
106,1.867009911568743e-09,0.34491613024955387,1695.135691324869,1.867009911568743e-07
107,1.251316496219609e-09,0.2624778644414233,2404.6669413248683,1.251316496219609e-07
108,1.2038469477051183e-09,0.2823135523513683,2585.092982991535,1.2038469477051184e-07
109,-3.4271143452943245e-09,-0.46446181887376625,1522.8169413248693,-3.4271143452943243e-07
110,-6.221725729392871e-09,-0.13200551704604735,1531.7416262308752,-6.221725729392871e-07
111,-1.881889615258723e-09,-0.3515511104758271,1248.9963137308757,-1.8818896152587231e-07
112,-7.99520604422341e-09,-0.3338284221015981,1521.1187095642085,-7.995206044223411e-07
113,4.200957465621719e-09,0.14621943747206842,994.2619387308762,4.200957465621719e-07
114,2.6361507574520303e-10,1.4357322124344394,1416.1108970642088,2.6361507574520303e-08
115,1.5851496904450981e-09,0.3100758765681422,2130.645272064208,1.5851496904450981e-07
116,-1.0488792099618063e-10,-4.40927554638295,1846.8931887308747,-1.0488792099618063e-08
117,-1.2832809748192952e-09,-0.5168845190780748,1421.298917897542,-1.2832809748192952e-07
118,-1.6416993113450013e-09,-0.6464238694580786,2203.167147064208,-1.6416993113450013e-07
119,-1.6714559461819239e-10,-3.1593045936124917,2702.0499595642077,-1.671455946181924e-08
120,4.2097273254463605e-11,29.243021250381354,1767.30840886434,4.20972732544636e-09
121,-1.6833525562111747e-09,-0.7947306952994918,2069.661013031007,-1.6833525562111746e-07
122,6.064035655820891e-10,0.6727739785550393,2246.8141380310067,6.064035655820891e-08
123,2.647347278403843e-09,0.15754681771616594,1236.9745546976726,2.6473472784038433e-07
124,-1.8393892379256921e-09,-0.6679818111533476,1826.275075531007,-1.839389237925692e-07
125,-7.23807853609349e-10,-1.1471192170347857,1391.2089296976728,-7.238078536093489e-08
126,-1.0017864691569006e-09,-0.5572252432169724,2345.386013031007,-1.0017864691569006e-07
127,-5.251336669747447e-10,-1.6339389226686172,1533.8172630310064,-5.2513366697474477e-08
128,-4.428317842727982e-10,-0.6056110232584234,1335.0282005310062,-4.428317842727982e-08
129,2.591993216990799e-09,0.4864549008488853,2657.162054697674,2.591993216990799e-07
130,1.2182884680391249e-09,0.2534050746935575,3481.881325531008,1.2182884680391248e-07
131,-3.38493254238697e-09,-0.36645851143676933,2443.9766380310075,-3.3849325423869696e-07
132,3.102398495630612e-09,0.32134115015663384,2148.6464296976737,3.1023984956306117e-07
133,2.276440369857816e-09,0.1377388439660918,1009.9433046976719,2.2764403698578162e-07
134,7.821225186406626e-10,0.6926139796237858,923.9422630310054,7.821225186406626e-08
135,6.809424845577622e-10,0.9368020120108519,2068.735492197674,6.809424845577621e-08
